key_a,key_b,clean_accuracy_permuted,clean_loss_permuted
190_4,300_4,73.78,1.2245228847503662
190_4,50_1,1.0,11.074981228637695
190_4,50_2,13.31,4.274553454589844
190_4,50_3,17.44,4.074051969909668
190_4,50_4,4.88,4.491339775848389
190_4,60_1,1.0,13.157043984985352
190_4,60_2,14.28,4.1777212478637695
190_4,60_3,19.81,4.001033479309082
190_4,60_4,5.15,4.444325758361816
190_4,70_1,1.08,4.636670945739746
190_4,70_2,24.33,3.8451401363372804
190_4,70_3,24.97,3.76451541557312
190_4,70_4,9.55,4.2387442169189455
190_4,80_1,1.0,4.666691830444336
190_4,80_2,21.87,3.8795139961242677
190_4,80_3,33.8,3.3250660522460938
190_4,80_4,12.12,4.128580450439453
190_4,90_1,1.0,4.952942300415039
190_4,90_2,30.57,3.4809216430664063
190_4,90_3,34.79,3.249233310699463
190_4,90_4,18.76,3.868851787567139
200_1,200_1,78.0,0.9806027386665345
200_1,200_2,2.13,4.591398434448243
200_1,200_3,6.61,4.365969520568847
200_1,200_4,46.62,2.443790032577515
200_1,210_1,41.4,2.7805412239074707
200_1,210_2,2.08,4.5886905555725095
200_1,210_3,4.18,4.48175376663208
200_1,210_4,53.29,2.171932783508301
200_1,220_1,50.03,2.3902354011535643
200_1,220_2,2.37,4.583833396148681
200_1,220_3,4.17,4.476854025268555
200_1,220_4,52.02,2.2668685035705565
200_1,230_1,46.26,2.4156498039245604
200_1,230_2,3.72,4.521481708526611
200_1,230_3,4.63,4.487062805938721
200_1,230_4,49.19,2.4285528396606444
200_1,240_1,51.54,2.2399801109313966
200_1,240_2,5.37,4.43600874633789
200_1,240_3,4.57,4.486051691436767
200_1,240_4,39.56,2.8877140453338623
200_1,250_1,54.51,2.169852280807495
200_1,250_2,7.01,4.392418026733399
200_1,250_3,3.26,4.532269206237793
200_1,250_4,27.58,3.433391973495483
200_1,260_1,51.22,2.2763886337280272
200_1,260_2,5.79,4.4312785003662105
200_1,260_3,2.53,4.555975851440429
200_1,260_4,13.61,4.086597911071777
200_1,270_1,51.53,2.3008716419219972
200_1,270_2,4.49,4.461543124389649
200_1,270_3,3.57,4.525234050750733
200_1,270_4,7.54,4.3549164916992185
200_1,280_1,2.47,4.548604853820801
200_1,280_2,4.63,4.475007115936279
200_1,280_3,4.57,4.48992797164917
200_1,280_4,5.55,4.451503189086914
200_1,290_1,4.1,4.506248718261719
200_1,290_2,4.67,4.479479747009277
200_1,290_3,4.6,4.484578493499756
200_1,290_4,4.45,4.486084880065918
200_1,300_1,4.38,4.492401867675781
200_1,300_2,4.71,4.479889965820313
200_1,300_3,4.43,4.481948710632325
200_1,300_4,4.64,4.484166564941407
200_1,50_1,1.0,5.088404496765136
200_1,50_2,2.04,4.600078852081299
200_1,50_3,1.75,4.568731643676758
200_1,50_4,1.19,4.608666641998291
200_1,60_1,1.2,4.611974537658692
200_1,60_2,2.62,4.599594287872314
200_1,60_3,2.44,4.580605987548828
200_1,60_4,1.0,4.617859676361084
200_1,70_1,1.14,4.6063874717712405
200_1,70_2,1.05,4.596120672607422
200_1,70_3,2.92,4.554196430206299
200_1,70_4,1.5,4.614587832641601
200_1,80_1,1.07,4.606017100524903
200_1,80_2,1.51,4.600925675964356
200_1,80_3,2.07,4.549779637145996
200_1,80_4,1.01,4.637514817047119
200_1,90_1,0.95,4.60442098236084
200_1,90_2,1.88,4.594653073120117
200_1,90_3,2.76,4.568188939666748
200_1,90_4,1.37,4.6362636901855465
200_2,200_2,78.41,1.0238910583496095
200_2,200_3,77.87,1.0272524106025696
200_2,200_4,41.93,2.771739026641846
200_2,210_1,2.92,4.572784009552002
200_2,210_2,79.13,0.9927703859329223
200_2,210_3,78.84,1.0084358635902404
200_2,210_4,24.0,3.6688738063812254
200_2,220_1,2.14,4.563328382110596
200_2,220_2,79.04,0.9991859216690063
200_2,220_3,78.23,1.0078908987045287
200_2,220_4,32.6,3.236487144470215
200_2,230_1,3.06,4.562183672332764
200_2,230_2,79.0,0.9939375929832458
200_2,230_3,78.38,1.0033975778579711
200_2,230_4,43.35,2.669257250213623
200_2,240_1,3.65,4.547844876098633
200_2,240_2,78.42,1.0046233334541321
200_2,240_3,78.91,0.9995667119979859
200_2,240_4,58.96,1.880559475517273
200_2,250_1,3.21,4.557817864990234
200_2,250_2,78.36,1.0100142484664918
200_2,250_3,78.9,0.995973341178894
200_2,250_4,71.91,1.2814583925247192
200_2,260_1,3.67,4.564602074432373
200_2,260_2,78.43,1.0117567974090576
200_2,260_3,78.52,1.0011803075790404
200_2,260_4,76.7,1.0644159183502198
200_2,270_1,12.74,4.4047216712951665
200_2,270_2,78.44,1.0035731468200684
200_2,270_3,78.73,1.0010050366401673
200_2,270_4,77.99,1.0277816701889038
200_2,280_1,78.57,1.006078242969513
200_2,280_2,78.52,1.0019567537307739
200_2,280_3,78.64,1.0022838983535767
200_2,280_4,78.52,1.0118623090744019
200_2,290_1,78.68,1.0053712992668151
200_2,290_2,78.59,1.0069152314186096
200_2,290_3,78.67,1.004322382736206
200_2,290_4,78.45,1.0084260943412782
200_2,300_1,78.62,1.0058787322998046
200_2,300_2,78.81,1.0031332019805907
200_2,300_3,78.54,1.0052237382888793
200_2,300_4,78.52,1.0084762724876404
200_2,50_1,1.0,5331.31582265625
200_2,50_2,54.1,2.5679013290405273
200_2,50_3,23.87,3.9414460720062254
200_2,50_4,35.93,3.260005141448975
200_2,60_1,1.0,18148.810503125
200_2,60_2,57.58,2.3448073322296143
200_2,60_3,26.21,3.7395564601898195
200_2,60_4,44.48,2.8551170917510986
200_2,70_1,1.0,457.05464228515626
200_2,70_2,66.67,1.8189547269821167
200_2,70_3,29.88,3.5493305507659914
200_2,70_4,60.82,2.0848743366241456
200_2,80_1,1.0,2640.000605078125
200_2,80_2,70.14,1.5980133563995362
200_2,80_3,45.51,2.908975037384033
200_2,80_4,64.43,1.812214732170105
200_2,90_1,1.0,716.4961194335938
200_2,90_2,72.86,1.4147853874206544
200_2,90_3,49.47,2.5753460594177247
200_2,90_4,68.93,1.569698798942566
200_3,200_3,78.05,1.0146262655258178
200_3,200_4,71.79,1.312128267478943
200_3,210_1,12.25,4.118179731750488
200_3,210_2,77.58,1.0369425497055054
200_3,210_3,78.85,0.9987148043632508
200_3,210_4,64.21,1.62952276096344
200_3,220_1,10.63,4.196680931091309
200_3,220_2,77.62,1.0428068006515503
200_3,220_3,78.57,1.0028548530578614
200_3,220_4,68.03,1.4405742698669433
200_3,230_1,13.47,4.136957895660401
200_3,230_2,78.53,1.004252859210968
200_3,230_3,78.5,0.9954354039192199
200_3,230_4,72.04,1.2733553079605102
200_3,240_1,16.45,4.006623831176758
200_3,240_2,78.52,0.996008811378479
200_3,240_3,78.47,0.9983243826866149
200_3,240_4,76.08,1.1072330341339112
200_3,250_1,15.28,4.203161265563965
200_3,250_2,78.75,0.9925167084693909
200_3,250_3,78.24,1.0059088598251342
200_3,250_4,78.0,1.019369140625
200_3,260_1,16.64,4.1334696228027346
200_3,260_2,78.89,0.997083881187439
200_3,260_3,77.96,1.0156482971191407
200_3,260_4,78.7,0.9937348191261292
200_3,270_1,53.27,2.185780916595459
200_3,270_2,78.69,0.9950774794578552
200_3,270_3,78.56,1.0018886295318603
200_3,270_4,78.6,0.9999905302047729
200_3,280_1,78.22,1.0149869420051574
200_3,280_2,78.72,0.9959045583724976
200_3,280_3,78.68,0.9979503959655762
200_3,280_4,78.76,1.0001057939529419
200_3,290_1,78.61,1.0013091331481934
200_3,290_2,78.62,0.9995635431289673
200_3,290_3,78.69,0.9974474515914917
200_3,290_4,78.69,1.000612454509735
200_3,300_1,78.77,1.0018838958740235
200_3,300_2,78.74,0.9978320695877075
200_3,300_3,78.7,0.997551642036438
200_3,300_4,78.67,1.0002012557029725
200_3,50_1,0.94,151.09807548828124
200_3,50_2,44.95,2.9302751907348634
200_3,50_3,27.46,3.788672440338135
200_3,50_4,16.38,3.9731471504211426
200_3,60_1,1.0,21.066010595703126
200_3,60_2,46.28,2.8191851875305174
200_3,60_3,35.43,3.5013659194946287
200_3,60_4,26.14,3.5700010940551756
200_3,70_1,1.19,21.893474761962892
200_3,70_2,60.2,2.1584501373291016
200_3,70_3,36.49,3.3339564605712892
200_3,70_4,40.72,2.9128770866394045
200_3,80_1,1.0,22.46471294555664
200_3,80_2,59.81,2.063915460395813
200_3,80_3,52.42,2.6171581275939944
200_3,80_4,47.0,2.5622942977905274
200_3,90_1,0.94,24.978832330322266
200_3,90_2,67.51,1.6792268190383912
200_3,90_3,52.39,2.423905810928345
200_3,90_4,56.45,2.0665071434020996
200_4,200_4,78.23,1.008762068462372
200_4,210_1,62.02,1.743950986289978
200_4,210_2,41.92,2.7959808479309083
200_4,210_3,67.43,1.5040992164611817
200_4,210_4,78.81,0.9757160988807678
200_4,220_1,66.34,1.4907562795639038
200_4,220_2,42.49,2.7552790222167967
200_4,220_3,67.32,1.5129199361801147
200_4,220_4,78.83,0.9732645156860351
200_4,230_1,70.73,1.2833950170516968
200_4,230_2,61.04,1.8058916292190552
200_4,230_3,67.82,1.5050460933685303
200_4,230_4,78.7,0.9719336038589478
200_4,240_1,72.34,1.2206205399513244
200_4,240_2,69.15,1.4186401378631592
200_4,240_3,68.09,1.474785903930664
200_4,240_4,78.66,0.9820704282760621
200_4,250_1,72.67,1.2262626096725464
200_4,250_2,71.62,1.3017689401626586
200_4,250_3,63.17,1.716326101875305
200_4,250_4,78.3,1.0137045489311218
200_4,260_1,74.2,1.1700119875907897
200_4,260_2,70.16,1.370216437149048
200_4,260_3,54.89,2.1313026344299315
200_4,260_4,76.28,1.0983055735588074
200_4,270_1,78.15,1.0075160378456116
200_4,270_2,68.91,1.427848765563965
200_4,270_3,62.56,1.7375055660247802
200_4,270_4,72.28,1.277673503112793
200_4,280_1,57.26,2.007151332473755
200_4,280_2,67.47,1.4993563064575195
200_4,280_3,65.97,1.5651334959030152
200_4,280_4,68.73,1.4415777160644532
200_4,290_1,65.28,1.601253702545166
200_4,290_2,67.0,1.5266857316970825
200_4,290_3,66.83,1.5312410608291627
200_4,290_4,66.94,1.5300947929382325
200_4,300_1,65.61,1.5815488161087037
200_4,300_2,67.24,1.5196385034561157
200_4,300_3,66.75,1.535170986557007
200_4,300_4,66.88,1.5361260803222656
200_4,50_1,1.0,25.867372088623046
200_4,50_2,5.87,4.464649058532715
200_4,50_3,7.93,4.314593064880371
200_4,50_4,3.45,4.5465563339233395
200_4,60_1,1.0,11.046765838623047
200_4,60_2,5.86,4.449644651794434
200_4,60_3,12.17,4.221794051361084
200_4,60_4,3.62,4.528064898681641
200_4,70_1,1.18,4.60755322265625
200_4,70_2,10.27,4.3137074600219725
200_4,70_3,11.96,4.141714876556397
200_4,70_4,5.08,4.461622411346435
200_4,80_1,1.62,4.602582713317871
200_4,80_2,8.48,4.332497763061523
200_4,80_3,21.35,3.820766160583496
200_4,80_4,5.83,4.405770925140381
200_4,90_1,1.0,4.787302439117432
200_4,90_2,14.95,4.098972741699218
200_4,90_3,19.44,3.8638515991210935
200_4,90_4,7.63,4.355658602905273
210_1,210_1,78.2,0.9917013968467713
210_1,210_2,3.44,4.558409182739258
210_1,210_3,7.02,4.352819580841064
210_1,210_4,65.71,1.5160122793197632
210_1,220_1,59.57,1.7987125106811523
210_1,220_2,3.44,4.557887841033936
210_1,220_3,6.61,4.376376470947266
210_1,220_4,64.07,1.5994233781814575
210_1,230_1,62.38,1.7248296600341797
210_1,230_2,4.85,4.45821981048584
210_1,230_3,6.58,4.376474208831787
210_1,230_4,61.02,1.758009831237793
210_1,240_1,65.85,1.536774782562256
210_1,240_2,7.96,4.29926879119873
210_1,240_3,6.89,4.366585601806641
210_1,240_4,53.45,2.1321701780319215
210_1,250_1,67.01,1.5037521955490112
210_1,250_2,9.72,4.221889015197754
210_1,250_3,5.14,4.4619573181152345
210_1,250_4,38.29,2.8489309936523437
210_1,260_1,64.31,1.5830109476089478
210_1,260_2,8.06,4.295896002197265
210_1,260_3,4.37,4.513587931060791
210_1,260_4,19.59,3.748203112792969
210_1,270_1,64.79,1.5944554481506348
210_1,270_2,7.18,4.345875444030762
210_1,270_3,5.37,4.4493735321044925
210_1,270_4,10.14,4.18756904296875
210_1,280_1,4.62,4.487988513183594
210_1,280_2,6.59,4.377456643676758
210_1,280_3,6.17,4.4047168975830076
210_1,280_4,7.21,4.341262351989746
210_1,290_1,6.18,4.412655656433105
210_1,290_2,6.46,4.39019815826416
210_1,290_3,6.5,4.386320504760742
210_1,290_4,6.54,4.38261001663208
210_1,300_1,6.26,4.403830564880371
210_1,300_2,6.45,4.3855229629516606
210_1,300_3,6.42,4.3914600868225095
210_1,300_4,6.51,4.388247473144531
210_1,50_1,1.0,8.817252490234376
210_1,50_2,1.19,4.595446138000488
210_1,50_3,1.33,4.556347026824951
210_1,50_4,1.64,4.600950762176514
210_1,60_1,1.0,6.649675279998779
210_1,60_2,2.17,4.59787017288208
210_1,60_3,2.05,4.554596703338623
210_1,60_4,1.43,4.599546332550049
210_1,70_1,1.54,4.600898257446289
210_1,70_2,1.78,4.590220930480957
210_1,70_3,2.93,4.517183061981201
210_1,70_4,1.64,4.597375610351563
210_1,80_1,1.0,4.611325230407715
210_1,80_2,2.01,4.596149536132812
210_1,80_3,3.25,4.505095854949952
210_1,80_4,1.84,4.59439051361084
210_1,90_1,1.13,4.608151793670654
210_1,90_2,2.35,4.592352501678467
210_1,90_3,4.32,4.532298974609375
210_1,90_4,2.26,4.587761534881592
210_2,210_2,78.52,1.022876226234436
210_2,210_3,78.56,1.0035782024383544
210_2,210_4,25.48,3.6273075672149657
210_2,220_1,2.11,4.569597553253174
210_2,220_2,79.07,0.9991259341239929
210_2,220_3,78.4,1.0090357660293579
210_2,220_4,33.51,3.2117842765808104
210_2,230_1,3.22,4.556563522338867
210_2,230_2,78.82,0.9932782185554504
210_2,230_3,78.49,0.9980152516365052
210_2,230_4,44.03,2.6379276958465576
210_2,240_1,3.65,4.551780526733398
210_2,240_2,78.23,1.0057529525756836
210_2,240_3,78.62,0.9981389811515808
210_2,240_4,59.46,1.865626371383667
210_2,250_1,3.44,4.56531693725586
210_2,250_2,78.21,1.0087821085929871
210_2,250_3,78.56,0.9979018627166748
210_2,250_4,71.9,1.2809110733032227
210_2,260_1,3.81,4.570661001586914
210_2,260_2,78.18,1.008398389148712
210_2,260_3,78.67,0.9994255736351013
210_2,260_4,77.04,1.0582061321258545
210_2,270_1,13.91,4.371769170379639
210_2,270_2,78.5,1.001209746837616
210_2,270_3,78.64,0.9979837114334107
210_2,270_4,77.82,1.0238298027038575
210_2,280_1,78.69,1.006548652267456
210_2,280_2,78.75,1.0014696395874023
210_2,280_3,78.77,0.9988920533180237
210_2,280_4,78.32,1.0084559679031373
210_2,290_1,78.74,1.0022313217163086
210_2,290_2,78.73,1.003113473510742
210_2,290_3,78.81,1.0009257143974304
210_2,290_4,78.44,1.0058320011138917
210_2,300_1,78.61,1.0034756882667542
210_2,300_2,78.76,1.0000703824996948
210_2,300_3,78.63,1.0016383257865906
210_2,300_4,78.5,1.0066229083061218
210_2,50_1,1.0,11010.9549640625
210_2,50_2,52.71,2.64388862991333
210_2,50_3,24.15,3.9472271053314207
210_2,50_4,30.78,3.4497135887145998
210_2,60_1,1.0,4925.97714296875
210_2,60_2,55.68,2.4207624992370604
210_2,60_3,27.25,3.818873667907715
210_2,60_4,43.28,2.8277653003692627
210_2,70_1,1.11,78.34498718261719
210_2,70_2,66.89,1.831163842010498
210_2,70_3,31.47,3.5825708419799804
210_2,70_4,57.32,2.2159983736038207
210_2,80_1,1.0,1670.858454296875
210_2,80_2,69.2,1.6326089595794677
210_2,80_3,42.78,3.003909085083008
210_2,80_4,63.28,1.8712614099502562
210_2,90_1,1.0,941.2080576171875
210_2,90_2,72.09,1.4572632835388184
210_2,90_3,47.05,2.672603917312622
210_2,90_4,67.97,1.6105109149932861
210_3,210_3,78.33,1.0219878969192504
210_3,210_4,58.53,1.9193632202148438
210_3,220_1,6.74,4.392371549224854
210_3,220_2,78.57,1.0115417240142823
210_3,220_3,78.88,0.9962162064552307
210_3,220_4,63.23,1.675012066268921
210_3,230_1,8.51,4.399804045104981
210_3,230_2,79.13,0.9934191637039185
210_3,230_3,79.0,0.9955003458023072
210_3,230_4,68.61,1.4244938371658324
210_3,240_1,11.25,4.268989730072022
210_3,240_2,79.1,0.9927648566246032
210_3,240_3,78.94,0.991869169139862
210_3,240_4,74.27,1.179918729686737
210_3,250_1,9.73,4.439806632232666
210_3,250_2,79.12,0.9962420534133911
210_3,250_3,78.84,0.9936023153305054
210_3,250_4,77.59,1.0438257056236266
210_3,260_1,10.18,4.539303913116455
210_3,260_2,79.01,0.9985062410354614
210_3,260_3,78.71,1.0036887882232666
210_3,260_4,78.94,1.0009297666549684
210_3,270_1,44.07,2.6595990299224854
210_3,270_2,79.02,0.9968425208091736
210_3,270_3,78.93,0.9979814776420594
210_3,270_4,78.93,1.0030029874801636
210_3,280_1,78.77,1.0072125235557556
210_3,280_2,79.05,0.9939386554718017
210_3,280_3,79.19,0.9972257217407227
210_3,280_4,79.04,0.9995727540016174
210_3,290_1,79.14,0.9998681345939636
210_3,290_2,79.16,0.998033345413208
210_3,290_3,79.02,0.998445128440857
210_3,290_4,79.07,1.0004978399276734
210_3,300_1,79.11,1.0012211893081666
210_3,300_2,79.19,0.9985477903366089
210_3,300_3,79.16,0.9977879928588868
210_3,300_4,78.94,1.0011747038841248
210_3,50_1,1.0,14841.484815625
210_3,50_2,48.93,2.792800718688965
210_3,50_3,29.99,3.7718432857513426
210_3,50_4,22.23,3.7662229331970214
210_3,60_1,1.0,857.42004375
210_3,60_2,54.25,2.5100865318298338
210_3,60_3,34.2,3.5840110164642334
210_3,60_4,31.8,3.3510735816955566
210_3,70_1,0.96,20.108104205322267
210_3,70_2,63.52,2.0289266120910643
210_3,70_3,40.07,3.3110038414001464
210_3,70_4,48.16,2.632992571258545
210_3,80_1,1.0,86.82650432128906
210_3,80_2,65.43,1.8445206338882447
210_3,80_3,51.44,2.6455318016052245
210_3,80_4,54.03,2.2634313987731933
210_3,90_1,1.0,27.56745096130371
210_3,90_2,69.43,1.5806207397460939
210_3,90_3,56.01,2.3391113986968994
210_3,90_4,61.63,1.8781390861511231
210_4,210_4,78.42,0.9982681936264038
210_4,220_1,70.54,1.2860669728279113
210_4,220_2,26.19,3.5503480781555177
210_4,220_3,58.45,1.9224026376724244
210_4,220_4,78.9,0.9710017667770385
210_4,230_1,72.99,1.1834462008476256
210_4,230_2,48.24,2.4198360870361326
210_4,230_3,58.51,1.9183930673599243
210_4,230_4,78.82,0.9725414037704467
210_4,240_1,74.72,1.1123652218818665
210_4,240_2,61.56,1.7740909240722655
210_4,240_3,59.16,1.8922245435714722
210_4,240_4,78.54,0.985160727739334
210_4,250_1,75.37,1.1079399881362915
210_4,250_2,65.28,1.5873267477035522
210_4,250_3,51.3,2.2879070701599122
210_4,250_4,77.28,1.0400019925117492
210_4,260_1,76.5,1.0615535936355591
210_4,260_2,62.62,1.7105255556106567
210_4,260_3,39.39,2.9023603958129884
210_4,260_4,73.32,1.2148314772605897
210_4,270_1,78.34,0.9861246253013611
210_4,270_2,60.27,1.811177374267578
210_4,270_3,50.48,2.322750329589844
210_4,270_4,66.59,1.5328714191436767
210_4,280_1,43.21,2.6956617179870603
210_4,280_2,58.03,1.9280418132781982
210_4,280_3,55.89,2.043104769897461
210_4,280_4,60.23,1.8245951389312745
210_4,290_1,54.82,2.096716018295288
210_4,290_2,57.28,1.9734716688156129
210_4,290_3,57.19,1.9815060604095458
210_4,290_4,57.27,1.9729959415435792
210_4,300_1,55.48,2.064059623718262
210_4,300_2,57.49,1.9634449647903442
210_4,300_3,57.17,1.9841023405075073
210_4,300_4,57.17,1.9805029907226563
210_4,50_1,1.0,4.931776747131348
210_4,50_2,3.43,4.5322167091369625
210_4,50_3,3.77,4.436876245880127
210_4,50_4,3.81,4.5694579483032225
210_4,60_1,1.0,6.555972023010254
210_4,60_2,2.99,4.516000109863281
210_4,60_3,7.24,4.372467532348633
210_4,60_4,3.39,4.555048585510254
210_4,70_1,1.02,4.604456300354004
210_4,70_2,6.07,4.461442702484131
210_4,70_3,6.07,4.342877390289306
210_4,70_4,3.95,4.534585711669922
210_4,80_1,1.0,4.607033666992187
210_4,80_2,4.39,4.48452433013916
210_4,80_3,12.67,4.112152736663818
210_4,80_4,3.91,4.51748883972168
210_4,90_1,1.0,4.751325553894043
210_4,90_2,7.52,4.3768270935058595
210_4,90_3,12.53,4.145362348175049
210_4,90_4,5.18,4.487643696594239
220_1,220_1,77.49,1.0117228919029235
220_1,220_2,2.55,4.562121371459961
220_1,220_3,6.26,4.407317985534668
220_1,220_4,70.21,1.2799158933639527
220_1,230_1,69.9,1.3149847334861755
220_1,230_2,4.32,4.519379289245605
220_1,230_3,6.46,4.404693128967285
220_1,230_4,66.71,1.4495064678192138
220_1,240_1,70.92,1.256869487953186
220_1,240_2,6.98,4.424739682769776
220_1,240_3,6.52,4.4051864631652835
220_1,240_4,59.24,1.7927894844055177
220_1,250_1,71.63,1.2324793145179749
220_1,250_2,9.25,4.272468968200684
220_1,250_3,4.77,4.474803054809571
220_1,250_4,42.07,2.6124425483703613
220_1,260_1,70.96,1.2504118792533874
220_1,260_2,8.09,4.328660305786133
220_1,260_3,3.49,4.527394575500488
220_1,260_4,20.58,3.698697950363159
220_1,270_1,70.98,1.2395107774734497
220_1,270_2,7.19,4.376081559753418
220_1,270_3,4.77,4.478458316040039
220_1,270_4,10.38,4.2264635917663576
220_1,280_1,3.57,4.519056005859375
220_1,280_2,6.37,4.417793580627442
220_1,280_3,5.94,4.428743298339843
220_1,280_4,6.4,4.4461512306213375
220_1,290_1,5.51,4.4460027885437015
220_1,290_2,6.27,4.418609002685547
220_1,290_3,6.28,4.418681396484375
220_1,290_4,6.34,4.421675138092041
220_1,300_1,5.88,4.434111138153076
220_1,300_2,6.35,4.418473575592041
220_1,300_3,6.23,4.421483531188965
220_1,300_4,6.26,4.421071116638184
220_1,50_1,1.0,4.950404292297363
220_1,50_2,1.6,4.591307545471191
220_1,50_3,1.67,4.61586763458252
220_1,50_4,1.0,4.607377763366699
220_1,60_1,1.0,5.226974156188965
220_1,60_2,1.55,4.598048628234864
220_1,60_3,1.75,4.553133363342285
220_1,60_4,1.29,4.603114320373535
220_1,70_1,1.44,4.591229134368897
220_1,70_2,1.1,4.592095176696778
220_1,70_3,2.4,4.563054389953614
220_1,70_4,1.22,4.602912842559815
220_1,80_1,1.67,4.605164305114746
220_1,80_2,2.04,4.59196821975708
220_1,80_3,2.85,4.528637213897705
220_1,80_4,2.36,4.602327648925781
220_1,90_1,1.57,4.594154403686524
220_1,90_2,2.31,4.584274975585937
220_1,90_3,3.37,4.523455979919434
220_1,90_4,1.94,4.605793515777588
220_2,220_2,78.15,1.028822380065918
220_2,220_3,78.72,1.0042275890350343
220_2,220_4,36.38,3.0388956508636475
220_2,230_1,3.41,4.548605474853516
220_2,230_2,78.77,0.9992553391456604
220_2,230_3,78.51,1.0002590858459472
220_2,230_4,47.1,2.4855032348632813
220_2,240_1,4.12,4.539199084472656
220_2,240_2,78.37,1.0068872686386108
220_2,240_3,78.81,0.9942589479446411
220_2,240_4,61.5,1.7660810018539428
220_2,250_1,3.84,4.557862693786621
220_2,250_2,78.47,1.008334933567047
220_2,250_3,78.81,0.9980206001281738
220_2,250_4,72.62,1.2440867938041686
220_2,260_1,4.06,4.567248067474365
220_2,260_2,78.46,1.0054916536331178
220_2,260_3,78.54,1.0012362554550172
220_2,260_4,77.44,1.046804925441742
220_2,270_1,15.29,4.299557061767578
